"feature_set","num_features","accuracy","resample","problem"
"catch22",24,0.518681318681319,1,"FiftyWords"
"User",2,0.12967032967033,1,"FiftyWords"
"catch22",24,0.523076923076923,2,"FiftyWords"
"User",2,0.123076923076923,2,"FiftyWords"
"catch22",24,0.527472527472527,3,"FiftyWords"
"User",2,0.136263736263736,3,"FiftyWords"
"catch22",24,0.536263736263736,4,"FiftyWords"
"User",2,0.138461538461538,4,"FiftyWords"
"catch22",24,0.523076923076923,5,"FiftyWords"
"User",2,0.125274725274725,5,"FiftyWords"
"catch22",24,0.564835164835165,6,"FiftyWords"
"User",2,0.140659340659341,6,"FiftyWords"
"catch22",24,0.527472527472527,7,"FiftyWords"
"User",2,0.138461538461538,7,"FiftyWords"
"catch22",24,0.534065934065934,8,"FiftyWords"
"User",2,0.134065934065934,8,"FiftyWords"
"catch22",24,0.553846153846154,9,"FiftyWords"
"User",2,0.125274725274725,9,"FiftyWords"
"catch22",24,0.492307692307692,10,"FiftyWords"
"User",2,0.125274725274725,10,"FiftyWords"
"catch22",24,0.518681318681319,11,"FiftyWords"
"User",2,0.114285714285714,11,"FiftyWords"
"catch22",24,0.52967032967033,12,"FiftyWords"
"User",2,0.120879120879121,12,"FiftyWords"
"catch22",24,0.536263736263736,13,"FiftyWords"
"User",2,0.120879120879121,13,"FiftyWords"
"catch22",24,0.50989010989011,14,"FiftyWords"
"User",2,0.142857142857143,14,"FiftyWords"
"catch22",24,0.531868131868132,15,"FiftyWords"
"User",2,0.138461538461538,15,"FiftyWords"
"catch22",24,0.551648351648352,16,"FiftyWords"
"User",2,0.142857142857143,16,"FiftyWords"
"catch22",24,0.523076923076923,17,"FiftyWords"
"User",2,0.140659340659341,17,"FiftyWords"
"catch22",24,0.525274725274725,18,"FiftyWords"
"User",2,0.118681318681319,18,"FiftyWords"
"catch22",24,0.540659340659341,19,"FiftyWords"
"User",2,0.138461538461538,19,"FiftyWords"
"catch22",24,0.49010989010989,20,"FiftyWords"
"User",2,0.138461538461538,20,"FiftyWords"
"catch22",24,0.479120879120879,21,"FiftyWords"
"User",2,0.134065934065934,21,"FiftyWords"
"catch22",24,0.50989010989011,22,"FiftyWords"
"User",2,0.136263736263736,22,"FiftyWords"
"catch22",24,0.505494505494505,23,"FiftyWords"
"User",2,0.101098901098901,23,"FiftyWords"
"catch22",24,0.545054945054945,24,"FiftyWords"
"User",2,0.140659340659341,24,"FiftyWords"
"catch22",24,0.545054945054945,25,"FiftyWords"
"User",2,0.134065934065934,25,"FiftyWords"
"catch22",24,0.56043956043956,26,"FiftyWords"
"User",2,0.120879120879121,26,"FiftyWords"
"catch22",24,0.540659340659341,27,"FiftyWords"
"User",2,0.101098901098901,27,"FiftyWords"
"catch22",24,0.531868131868132,28,"FiftyWords"
"User",2,0.123076923076923,28,"FiftyWords"
"catch22",24,0.56043956043956,29,"FiftyWords"
"User",2,0.123076923076923,29,"FiftyWords"
"catch22",24,0.516483516483517,30,"FiftyWords"
"User",2,0.134065934065934,30,"FiftyWords"
