"feature_set","num_features","accuracy","resample","problem"
"Moment 1",1,0.0528,1,"SwedishLeaf"
"Moments 1,2",2,0.0528,1,"SwedishLeaf"
"Moments 1,2,3",3,0.1936,1,"SwedishLeaf"
"Moments 1,2,3,4",4,0.4816,1,"SwedishLeaf"
"catch22",24,0.824,1,"SwedishLeaf"
"Moment 1",1,0.0576,2,"SwedishLeaf"
"Moments 1,2",2,0.0608,2,"SwedishLeaf"
"Moments 1,2,3",3,0.2032,2,"SwedishLeaf"
"Moments 1,2,3,4",4,0.4832,2,"SwedishLeaf"
"catch22",24,0.824,2,"SwedishLeaf"
"Moment 1",1,0.0544,3,"SwedishLeaf"
"Moments 1,2",2,0.056,3,"SwedishLeaf"
"Moments 1,2,3",3,0.2032,3,"SwedishLeaf"
"Moments 1,2,3,4",4,0.456,3,"SwedishLeaf"
"catch22",24,0.8352,3,"SwedishLeaf"
"Moment 1",1,0.0528,4,"SwedishLeaf"
"Moments 1,2",2,0.0528,4,"SwedishLeaf"
"Moments 1,2,3",3,0.2208,4,"SwedishLeaf"
"Moments 1,2,3,4",4,0.4624,4,"SwedishLeaf"
"catch22",24,0.8208,4,"SwedishLeaf"
"Moment 1",1,0.0528,5,"SwedishLeaf"
"Moments 1,2",2,0.0544,5,"SwedishLeaf"
"Moments 1,2,3",3,0.1888,5,"SwedishLeaf"
"Moments 1,2,3,4",4,0.4992,5,"SwedishLeaf"
"catch22",24,0.832,5,"SwedishLeaf"
"Moment 1",1,0.0512,6,"SwedishLeaf"
"Moments 1,2",2,0.056,6,"SwedishLeaf"
"Moments 1,2,3",3,0.1856,6,"SwedishLeaf"
"Moments 1,2,3,4",4,0.472,6,"SwedishLeaf"
"catch22",24,0.8192,6,"SwedishLeaf"
"Moment 1",1,0.0608,7,"SwedishLeaf"
"Moments 1,2",2,0.064,7,"SwedishLeaf"
"Moments 1,2,3",3,0.2112,7,"SwedishLeaf"
"Moments 1,2,3,4",4,0.4784,7,"SwedishLeaf"
"catch22",24,0.8368,7,"SwedishLeaf"
"Moment 1",1,0.0576,8,"SwedishLeaf"
"Moments 1,2",2,0.0528,8,"SwedishLeaf"
"Moments 1,2,3",3,0.192,8,"SwedishLeaf"
"Moments 1,2,3,4",4,0.4784,8,"SwedishLeaf"
"catch22",24,0.8304,8,"SwedishLeaf"
"Moment 1",1,0.0544,9,"SwedishLeaf"
"Moments 1,2",2,0.0624,9,"SwedishLeaf"
"Moments 1,2,3",3,0.216,9,"SwedishLeaf"
"Moments 1,2,3,4",4,0.4768,9,"SwedishLeaf"
"catch22",24,0.824,9,"SwedishLeaf"
"Moment 1",1,0.0576,10,"SwedishLeaf"
"Moments 1,2",2,0.0544,10,"SwedishLeaf"
"Moments 1,2,3",3,0.2048,10,"SwedishLeaf"
"Moments 1,2,3,4",4,0.472,10,"SwedishLeaf"
"catch22",24,0.824,10,"SwedishLeaf"
"Moment 1",1,0.0528,11,"SwedishLeaf"
"Moments 1,2",2,0.056,11,"SwedishLeaf"
"Moments 1,2,3",3,0.2096,11,"SwedishLeaf"
"Moments 1,2,3,4",4,0.464,11,"SwedishLeaf"
"catch22",24,0.8336,11,"SwedishLeaf"
"Moment 1",1,0.0576,12,"SwedishLeaf"
"Moments 1,2",2,0.0656,12,"SwedishLeaf"
"Moments 1,2,3",3,0.208,12,"SwedishLeaf"
"Moments 1,2,3,4",4,0.4784,12,"SwedishLeaf"
"catch22",24,0.784,12,"SwedishLeaf"
"Moment 1",1,0.0528,13,"SwedishLeaf"
"Moments 1,2",2,0.064,13,"SwedishLeaf"
"Moments 1,2,3",3,0.1968,13,"SwedishLeaf"
"Moments 1,2,3,4",4,0.4816,13,"SwedishLeaf"
"catch22",24,0.8224,13,"SwedishLeaf"
"Moment 1",1,0.0608,14,"SwedishLeaf"
"Moments 1,2",2,0.0656,14,"SwedishLeaf"
"Moments 1,2,3",3,0.2432,14,"SwedishLeaf"
"Moments 1,2,3,4",4,0.4688,14,"SwedishLeaf"
"catch22",24,0.8272,14,"SwedishLeaf"
"Moment 1",1,0.056,15,"SwedishLeaf"
"Moments 1,2",2,0.0624,15,"SwedishLeaf"
"Moments 1,2,3",3,0.2016,15,"SwedishLeaf"
"Moments 1,2,3,4",4,0.4656,15,"SwedishLeaf"
"catch22",24,0.8096,15,"SwedishLeaf"
"Moment 1",1,0.056,16,"SwedishLeaf"
"Moments 1,2",2,0.0528,16,"SwedishLeaf"
"Moments 1,2,3",3,0.2352,16,"SwedishLeaf"
"Moments 1,2,3,4",4,0.4656,16,"SwedishLeaf"
"catch22",24,0.8304,16,"SwedishLeaf"
"Moment 1",1,0.0576,17,"SwedishLeaf"
"Moments 1,2",2,0.0592,17,"SwedishLeaf"
"Moments 1,2,3",3,0.224,17,"SwedishLeaf"
"Moments 1,2,3,4",4,0.4736,17,"SwedishLeaf"
"catch22",24,0.832,17,"SwedishLeaf"
"Moment 1",1,0.0656,18,"SwedishLeaf"
"Moments 1,2",2,0.0528,18,"SwedishLeaf"
"Moments 1,2,3",3,0.1936,18,"SwedishLeaf"
"Moments 1,2,3,4",4,0.4752,18,"SwedishLeaf"
"catch22",24,0.8176,18,"SwedishLeaf"
"Moment 1",1,0.056,19,"SwedishLeaf"
"Moments 1,2",2,0.056,19,"SwedishLeaf"
"Moments 1,2,3",3,0.216,19,"SwedishLeaf"
"Moments 1,2,3,4",4,0.4752,19,"SwedishLeaf"
"catch22",24,0.8176,19,"SwedishLeaf"
"Moment 1",1,0.0528,20,"SwedishLeaf"
"Moments 1,2",2,0.056,20,"SwedishLeaf"
"Moments 1,2,3",3,0.2144,20,"SwedishLeaf"
"Moments 1,2,3,4",4,0.4672,20,"SwedishLeaf"
"catch22",24,0.848,20,"SwedishLeaf"
"Moment 1",1,0.0528,21,"SwedishLeaf"
"Moments 1,2",2,0.0576,21,"SwedishLeaf"
"Moments 1,2,3",3,0.2064,21,"SwedishLeaf"
"Moments 1,2,3,4",4,0.4752,21,"SwedishLeaf"
"catch22",24,0.8576,21,"SwedishLeaf"
"Moment 1",1,0.064,22,"SwedishLeaf"
"Moments 1,2",2,0.0464,22,"SwedishLeaf"
"Moments 1,2,3",3,0.2176,22,"SwedishLeaf"
"Moments 1,2,3,4",4,0.48,22,"SwedishLeaf"
"catch22",24,0.8464,22,"SwedishLeaf"
"Moment 1",1,0.0576,23,"SwedishLeaf"
"Moments 1,2",2,0.0704,23,"SwedishLeaf"
"Moments 1,2,3",3,0.2064,23,"SwedishLeaf"
"Moments 1,2,3,4",4,0.472,23,"SwedishLeaf"
"catch22",24,0.7984,23,"SwedishLeaf"
"Moment 1",1,0.0528,24,"SwedishLeaf"
"Moments 1,2",2,0.0624,24,"SwedishLeaf"
"Moments 1,2,3",3,0.216,24,"SwedishLeaf"
"Moments 1,2,3,4",4,0.4912,24,"SwedishLeaf"
"catch22",24,0.8512,24,"SwedishLeaf"
"Moment 1",1,0.0512,25,"SwedishLeaf"
"Moments 1,2",2,0.0576,25,"SwedishLeaf"
"Moments 1,2,3",3,0.2128,25,"SwedishLeaf"
"Moments 1,2,3,4",4,0.4784,25,"SwedishLeaf"
"catch22",24,0.8112,25,"SwedishLeaf"
"Moment 1",1,0.0608,26,"SwedishLeaf"
"Moments 1,2",2,0.048,26,"SwedishLeaf"
"Moments 1,2,3",3,0.2112,26,"SwedishLeaf"
"Moments 1,2,3,4",4,0.4592,26,"SwedishLeaf"
"catch22",24,0.8256,26,"SwedishLeaf"
"Moment 1",1,0.0528,27,"SwedishLeaf"
"Moments 1,2",2,0.0576,27,"SwedishLeaf"
"Moments 1,2,3",3,0.2288,27,"SwedishLeaf"
"Moments 1,2,3,4",4,0.4832,27,"SwedishLeaf"
"catch22",24,0.8288,27,"SwedishLeaf"
"Moment 1",1,0.0528,28,"SwedishLeaf"
"Moments 1,2",2,0.0496,28,"SwedishLeaf"
"Moments 1,2,3",3,0.208,28,"SwedishLeaf"
"Moments 1,2,3,4",4,0.4704,28,"SwedishLeaf"
"catch22",24,0.816,28,"SwedishLeaf"
"Moment 1",1,0.0544,29,"SwedishLeaf"
"Moments 1,2",2,0.0672,29,"SwedishLeaf"
"Moments 1,2,3",3,0.2272,29,"SwedishLeaf"
"Moments 1,2,3,4",4,0.4736,29,"SwedishLeaf"
"catch22",24,0.8352,29,"SwedishLeaf"
"Moment 1",1,0.0528,30,"SwedishLeaf"
"Moments 1,2",2,0.0544,30,"SwedishLeaf"
"Moments 1,2,3",3,0.1984,30,"SwedishLeaf"
"Moments 1,2,3,4",4,0.4752,30,"SwedishLeaf"
"catch22",24,0.8336,30,"SwedishLeaf"
"Moment 1",1,0.0608,31,"SwedishLeaf"
"Moments 1,2",2,0.0608,31,"SwedishLeaf"
"Moments 1,2,3",3,0.2144,31,"SwedishLeaf"
"Moments 1,2,3,4",4,0.456,31,"SwedishLeaf"
"catch22",24,0.8352,31,"SwedishLeaf"
"Moment 1",1,0.0528,32,"SwedishLeaf"
"Moments 1,2",2,0.0464,32,"SwedishLeaf"
"Moments 1,2,3",3,0.192,32,"SwedishLeaf"
"Moments 1,2,3,4",4,0.4656,32,"SwedishLeaf"
"catch22",24,0.8352,32,"SwedishLeaf"
"Moment 1",1,0.0544,33,"SwedishLeaf"
"Moments 1,2",2,0.0576,33,"SwedishLeaf"
"Moments 1,2,3",3,0.1984,33,"SwedishLeaf"
"Moments 1,2,3,4",4,0.4656,33,"SwedishLeaf"
"catch22",24,0.832,33,"SwedishLeaf"
"Moment 1",1,0.0576,34,"SwedishLeaf"
"Moments 1,2",2,0.0544,34,"SwedishLeaf"
"Moments 1,2,3",3,0.2,34,"SwedishLeaf"
"Moments 1,2,3,4",4,0.4592,34,"SwedishLeaf"
"catch22",24,0.8416,34,"SwedishLeaf"
"Moment 1",1,0.0608,35,"SwedishLeaf"
"Moments 1,2",2,0.056,35,"SwedishLeaf"
"Moments 1,2,3",3,0.224,35,"SwedishLeaf"
"Moments 1,2,3,4",4,0.4752,35,"SwedishLeaf"
"catch22",24,0.848,35,"SwedishLeaf"
"Moment 1",1,0.0576,36,"SwedishLeaf"
"Moments 1,2",2,0.0608,36,"SwedishLeaf"
"Moments 1,2,3",3,0.2112,36,"SwedishLeaf"
"Moments 1,2,3,4",4,0.4592,36,"SwedishLeaf"
"catch22",24,0.848,36,"SwedishLeaf"
"Moment 1",1,0.056,37,"SwedishLeaf"
"Moments 1,2",2,0.056,37,"SwedishLeaf"
"Moments 1,2,3",3,0.1968,37,"SwedishLeaf"
"Moments 1,2,3,4",4,0.4672,37,"SwedishLeaf"
"catch22",24,0.816,37,"SwedishLeaf"
"Moment 1",1,0.0512,38,"SwedishLeaf"
"Moments 1,2",2,0.072,38,"SwedishLeaf"
"Moments 1,2,3",3,0.2064,38,"SwedishLeaf"
"Moments 1,2,3,4",4,0.4688,38,"SwedishLeaf"
"catch22",24,0.8304,38,"SwedishLeaf"
"Moment 1",1,0.0576,39,"SwedishLeaf"
"Moments 1,2",2,0.0528,39,"SwedishLeaf"
"Moments 1,2,3",3,0.2064,39,"SwedishLeaf"
"Moments 1,2,3,4",4,0.4768,39,"SwedishLeaf"
"catch22",24,0.8128,39,"SwedishLeaf"
"Moment 1",1,0.0592,40,"SwedishLeaf"
"Moments 1,2",2,0.056,40,"SwedishLeaf"
"Moments 1,2,3",3,0.2224,40,"SwedishLeaf"
"Moments 1,2,3,4",4,0.4816,40,"SwedishLeaf"
"catch22",24,0.8368,40,"SwedishLeaf"
"Moment 1",1,0.0576,41,"SwedishLeaf"
"Moments 1,2",2,0.0624,41,"SwedishLeaf"
"Moments 1,2,3",3,0.2144,41,"SwedishLeaf"
"Moments 1,2,3,4",4,0.4752,41,"SwedishLeaf"
"catch22",24,0.8512,41,"SwedishLeaf"
"Moment 1",1,0.0496,42,"SwedishLeaf"
"Moments 1,2",2,0.056,42,"SwedishLeaf"
"Moments 1,2,3",3,0.2112,42,"SwedishLeaf"
"Moments 1,2,3,4",4,0.4672,42,"SwedishLeaf"
"catch22",24,0.8016,42,"SwedishLeaf"
"Moment 1",1,0.064,43,"SwedishLeaf"
"Moments 1,2",2,0.0704,43,"SwedishLeaf"
"Moments 1,2,3",3,0.2016,43,"SwedishLeaf"
"Moments 1,2,3,4",4,0.4816,43,"SwedishLeaf"
"catch22",24,0.8464,43,"SwedishLeaf"
"Moment 1",1,0.056,44,"SwedishLeaf"
"Moments 1,2",2,0.056,44,"SwedishLeaf"
"Moments 1,2,3",3,0.1968,44,"SwedishLeaf"
"Moments 1,2,3,4",4,0.4608,44,"SwedishLeaf"
"catch22",24,0.8544,44,"SwedishLeaf"
"Moment 1",1,0.0576,45,"SwedishLeaf"
"Moments 1,2",2,0.0592,45,"SwedishLeaf"
"Moments 1,2,3",3,0.1872,45,"SwedishLeaf"
"Moments 1,2,3,4",4,0.4656,45,"SwedishLeaf"
"catch22",24,0.8368,45,"SwedishLeaf"
"Moment 1",1,0.0544,46,"SwedishLeaf"
"Moments 1,2",2,0.064,46,"SwedishLeaf"
"Moments 1,2,3",3,0.1968,46,"SwedishLeaf"
"Moments 1,2,3,4",4,0.4688,46,"SwedishLeaf"
"catch22",24,0.8512,46,"SwedishLeaf"
"Moment 1",1,0.0528,47,"SwedishLeaf"
"Moments 1,2",2,0.0656,47,"SwedishLeaf"
"Moments 1,2,3",3,0.216,47,"SwedishLeaf"
"Moments 1,2,3,4",4,0.4384,47,"SwedishLeaf"
"catch22",24,0.8384,47,"SwedishLeaf"
"Moment 1",1,0.056,48,"SwedishLeaf"
"Moments 1,2",2,0.0592,48,"SwedishLeaf"
"Moments 1,2,3",3,0.2032,48,"SwedishLeaf"
"Moments 1,2,3,4",4,0.464,48,"SwedishLeaf"
"catch22",24,0.8176,48,"SwedishLeaf"
"Moment 1",1,0.0528,49,"SwedishLeaf"
"Moments 1,2",2,0.0544,49,"SwedishLeaf"
"Moments 1,2,3",3,0.2096,49,"SwedishLeaf"
"Moments 1,2,3,4",4,0.4784,49,"SwedishLeaf"
"catch22",24,0.8048,49,"SwedishLeaf"
"Moment 1",1,0.0528,50,"SwedishLeaf"
"Moments 1,2",2,0.056,50,"SwedishLeaf"
"Moments 1,2,3",3,0.1936,50,"SwedishLeaf"
"Moments 1,2,3,4",4,0.4752,50,"SwedishLeaf"
"catch22",24,0.8512,50,"SwedishLeaf"
"Moment 1",1,0.0528,51,"SwedishLeaf"
"Moments 1,2",2,0.0512,51,"SwedishLeaf"
"Moments 1,2,3",3,0.192,51,"SwedishLeaf"
"Moments 1,2,3,4",4,0.464,51,"SwedishLeaf"
"catch22",24,0.8176,51,"SwedishLeaf"
"Moment 1",1,0.0544,52,"SwedishLeaf"
"Moments 1,2",2,0.0656,52,"SwedishLeaf"
"Moments 1,2,3",3,0.2128,52,"SwedishLeaf"
"Moments 1,2,3,4",4,0.4576,52,"SwedishLeaf"
"catch22",24,0.8096,52,"SwedishLeaf"
"Moment 1",1,0.0544,53,"SwedishLeaf"
"Moments 1,2",2,0.048,53,"SwedishLeaf"
"Moments 1,2,3",3,0.1936,53,"SwedishLeaf"
"Moments 1,2,3,4",4,0.4672,53,"SwedishLeaf"
"catch22",24,0.8112,53,"SwedishLeaf"
"Moment 1",1,0.0528,54,"SwedishLeaf"
"Moments 1,2",2,0.0576,54,"SwedishLeaf"
"Moments 1,2,3",3,0.2416,54,"SwedishLeaf"
"Moments 1,2,3,4",4,0.4496,54,"SwedishLeaf"
"catch22",24,0.8048,54,"SwedishLeaf"
"Moment 1",1,0.0512,55,"SwedishLeaf"
"Moments 1,2",2,0.0704,55,"SwedishLeaf"
"Moments 1,2,3",3,0.1856,55,"SwedishLeaf"
"Moments 1,2,3,4",4,0.4672,55,"SwedishLeaf"
"catch22",24,0.8272,55,"SwedishLeaf"
"Moment 1",1,0.0512,56,"SwedishLeaf"
"Moments 1,2",2,0.056,56,"SwedishLeaf"
"Moments 1,2,3",3,0.2432,56,"SwedishLeaf"
"Moments 1,2,3,4",4,0.4624,56,"SwedishLeaf"
"catch22",24,0.8432,56,"SwedishLeaf"
"Moment 1",1,0.0528,57,"SwedishLeaf"
"Moments 1,2",2,0.056,57,"SwedishLeaf"
"Moments 1,2,3",3,0.2,57,"SwedishLeaf"
"Moments 1,2,3,4",4,0.464,57,"SwedishLeaf"
"catch22",24,0.8192,57,"SwedishLeaf"
"Moment 1",1,0.064,58,"SwedishLeaf"
"Moments 1,2",2,0.0672,58,"SwedishLeaf"
"Moments 1,2,3",3,0.1952,58,"SwedishLeaf"
"Moments 1,2,3,4",4,0.4624,58,"SwedishLeaf"
"catch22",24,0.8304,58,"SwedishLeaf"
"Moment 1",1,0.0528,59,"SwedishLeaf"
"Moments 1,2",2,0.056,59,"SwedishLeaf"
"Moments 1,2,3",3,0.208,59,"SwedishLeaf"
"Moments 1,2,3,4",4,0.4528,59,"SwedishLeaf"
"catch22",24,0.8256,59,"SwedishLeaf"
"Moment 1",1,0.0512,60,"SwedishLeaf"
"Moments 1,2",2,0.0576,60,"SwedishLeaf"
"Moments 1,2,3",3,0.2096,60,"SwedishLeaf"
"Moments 1,2,3,4",4,0.4896,60,"SwedishLeaf"
"catch22",24,0.8256,60,"SwedishLeaf"
"Moment 1",1,0.0496,61,"SwedishLeaf"
"Moments 1,2",2,0.0512,61,"SwedishLeaf"
"Moments 1,2,3",3,0.2096,61,"SwedishLeaf"
"Moments 1,2,3,4",4,0.44,61,"SwedishLeaf"
"catch22",24,0.832,61,"SwedishLeaf"
"Moment 1",1,0.0528,62,"SwedishLeaf"
"Moments 1,2",2,0.0592,62,"SwedishLeaf"
"Moments 1,2,3",3,0.2016,62,"SwedishLeaf"
"Moments 1,2,3,4",4,0.4832,62,"SwedishLeaf"
"catch22",24,0.824,62,"SwedishLeaf"
"Moment 1",1,0.0528,63,"SwedishLeaf"
"Moments 1,2",2,0.0624,63,"SwedishLeaf"
"Moments 1,2,3",3,0.2144,63,"SwedishLeaf"
"Moments 1,2,3,4",4,0.4672,63,"SwedishLeaf"
"catch22",24,0.808,63,"SwedishLeaf"
"Moment 1",1,0.0512,64,"SwedishLeaf"
"Moments 1,2",2,0.0576,64,"SwedishLeaf"
"Moments 1,2,3",3,0.2288,64,"SwedishLeaf"
"Moments 1,2,3,4",4,0.4784,64,"SwedishLeaf"
"catch22",24,0.8352,64,"SwedishLeaf"
"Moment 1",1,0.0544,65,"SwedishLeaf"
"Moments 1,2",2,0.0576,65,"SwedishLeaf"
"Moments 1,2,3",3,0.2016,65,"SwedishLeaf"
"Moments 1,2,3,4",4,0.472,65,"SwedishLeaf"
"catch22",24,0.8288,65,"SwedishLeaf"
"Moment 1",1,0.0576,66,"SwedishLeaf"
"Moments 1,2",2,0.0704,66,"SwedishLeaf"
"Moments 1,2,3",3,0.2384,66,"SwedishLeaf"
"Moments 1,2,3,4",4,0.4736,66,"SwedishLeaf"
"catch22",24,0.8144,66,"SwedishLeaf"
"Moment 1",1,0.0576,67,"SwedishLeaf"
"Moments 1,2",2,0.056,67,"SwedishLeaf"
"Moments 1,2,3",3,0.2352,67,"SwedishLeaf"
"Moments 1,2,3,4",4,0.4912,67,"SwedishLeaf"
"catch22",24,0.816,67,"SwedishLeaf"
"Moment 1",1,0.0528,68,"SwedishLeaf"
"Moments 1,2",2,0.0592,68,"SwedishLeaf"
"Moments 1,2,3",3,0.2048,68,"SwedishLeaf"
"Moments 1,2,3,4",4,0.48,68,"SwedishLeaf"
"catch22",24,0.8144,68,"SwedishLeaf"
"Moment 1",1,0.056,69,"SwedishLeaf"
"Moments 1,2",2,0.0576,69,"SwedishLeaf"
"Moments 1,2,3",3,0.2096,69,"SwedishLeaf"
"Moments 1,2,3,4",4,0.4528,69,"SwedishLeaf"
"catch22",24,0.8336,69,"SwedishLeaf"
"Moment 1",1,0.0528,70,"SwedishLeaf"
"Moments 1,2",2,0.0608,70,"SwedishLeaf"
"Moments 1,2,3",3,0.2544,70,"SwedishLeaf"
"Moments 1,2,3,4",4,0.4624,70,"SwedishLeaf"
"catch22",24,0.8,70,"SwedishLeaf"
"Moment 1",1,0.0528,71,"SwedishLeaf"
"Moments 1,2",2,0.0528,71,"SwedishLeaf"
"Moments 1,2,3",3,0.208,71,"SwedishLeaf"
"Moments 1,2,3,4",4,0.4464,71,"SwedishLeaf"
"catch22",24,0.8224,71,"SwedishLeaf"
"Moment 1",1,0.0544,72,"SwedishLeaf"
"Moments 1,2",2,0.0544,72,"SwedishLeaf"
"Moments 1,2,3",3,0.2112,72,"SwedishLeaf"
"Moments 1,2,3,4",4,0.4752,72,"SwedishLeaf"
"catch22",24,0.8224,72,"SwedishLeaf"
"Moment 1",1,0.0512,73,"SwedishLeaf"
"Moments 1,2",2,0.0544,73,"SwedishLeaf"
"Moments 1,2,3",3,0.1776,73,"SwedishLeaf"
"Moments 1,2,3,4",4,0.488,73,"SwedishLeaf"
"catch22",24,0.816,73,"SwedishLeaf"
"Moment 1",1,0.056,74,"SwedishLeaf"
"Moments 1,2",2,0.0672,74,"SwedishLeaf"
"Moments 1,2,3",3,0.224,74,"SwedishLeaf"
"Moments 1,2,3,4",4,0.4752,74,"SwedishLeaf"
"catch22",24,0.8336,74,"SwedishLeaf"
"Moment 1",1,0.0688,75,"SwedishLeaf"
"Moments 1,2",2,0.0784,75,"SwedishLeaf"
"Moments 1,2,3",3,0.2384,75,"SwedishLeaf"
"Moments 1,2,3,4",4,0.4576,75,"SwedishLeaf"
"catch22",24,0.832,75,"SwedishLeaf"
"Moment 1",1,0.0528,76,"SwedishLeaf"
"Moments 1,2",2,0.0624,76,"SwedishLeaf"
"Moments 1,2,3",3,0.2208,76,"SwedishLeaf"
"Moments 1,2,3,4",4,0.4576,76,"SwedishLeaf"
"catch22",24,0.816,76,"SwedishLeaf"
"Moment 1",1,0.0528,77,"SwedishLeaf"
"Moments 1,2",2,0.056,77,"SwedishLeaf"
"Moments 1,2,3",3,0.232,77,"SwedishLeaf"
"Moments 1,2,3,4",4,0.472,77,"SwedishLeaf"
"catch22",24,0.824,77,"SwedishLeaf"
"Moment 1",1,0.056,78,"SwedishLeaf"
"Moments 1,2",2,0.0576,78,"SwedishLeaf"
"Moments 1,2,3",3,0.2304,78,"SwedishLeaf"
"Moments 1,2,3,4",4,0.4672,78,"SwedishLeaf"
"catch22",24,0.824,78,"SwedishLeaf"
"Moment 1",1,0.0576,79,"SwedishLeaf"
"Moments 1,2",2,0.0576,79,"SwedishLeaf"
"Moments 1,2,3",3,0.1968,79,"SwedishLeaf"
"Moments 1,2,3,4",4,0.4832,79,"SwedishLeaf"
"catch22",24,0.8144,79,"SwedishLeaf"
"Moment 1",1,0.0752,80,"SwedishLeaf"
"Moments 1,2",2,0.0608,80,"SwedishLeaf"
"Moments 1,2,3",3,0.1936,80,"SwedishLeaf"
"Moments 1,2,3,4",4,0.4608,80,"SwedishLeaf"
"catch22",24,0.824,80,"SwedishLeaf"
"Moment 1",1,0.056,81,"SwedishLeaf"
"Moments 1,2",2,0.0544,81,"SwedishLeaf"
"Moments 1,2,3",3,0.2144,81,"SwedishLeaf"
"Moments 1,2,3,4",4,0.4672,81,"SwedishLeaf"
"catch22",24,0.8288,81,"SwedishLeaf"
"Moment 1",1,0.0528,82,"SwedishLeaf"
"Moments 1,2",2,0.056,82,"SwedishLeaf"
"Moments 1,2,3",3,0.2112,82,"SwedishLeaf"
"Moments 1,2,3,4",4,0.4608,82,"SwedishLeaf"
