"feature_set","num_features","accuracy","resample","problem"
"Moment 1",1,0.25875,1,"TwoPatterns"
"Moments 1,2",2,0.25875,1,"TwoPatterns"
"Moments 1,2,3",3,0.25875,1,"TwoPatterns"
"Moments 1,2,3,4",4,0.25225,1,"TwoPatterns"
"catch22",24,0.8095,1,"TwoPatterns"
"Moment 1",1,0.25675,2,"TwoPatterns"
"Moments 1,2",2,0.25925,2,"TwoPatterns"
"Moments 1,2,3",3,0.2585,2,"TwoPatterns"
"Moments 1,2,3,4",4,0.258,2,"TwoPatterns"
"catch22",24,0.80625,2,"TwoPatterns"
"Moment 1",1,0.25875,3,"TwoPatterns"
"Moments 1,2",2,0.25875,3,"TwoPatterns"
"Moments 1,2,3",3,0.26125,3,"TwoPatterns"
"Moments 1,2,3,4",4,0.266,3,"TwoPatterns"
"catch22",24,0.81225,3,"TwoPatterns"
"Moment 1",1,0.25875,4,"TwoPatterns"
"Moments 1,2",2,0.25575,4,"TwoPatterns"
"Moments 1,2,3",3,0.2625,4,"TwoPatterns"
"Moments 1,2,3,4",4,0.26175,4,"TwoPatterns"
"catch22",24,0.8115,4,"TwoPatterns"
"Moment 1",1,0.25875,5,"TwoPatterns"
"Moments 1,2",2,0.259,5,"TwoPatterns"
"Moments 1,2,3",3,0.2595,5,"TwoPatterns"
"Moments 1,2,3,4",4,0.25475,5,"TwoPatterns"
"catch22",24,0.81275,5,"TwoPatterns"
"Moment 1",1,0.25875,6,"TwoPatterns"
"Moments 1,2",2,0.25875,6,"TwoPatterns"
"Moments 1,2,3",3,0.25875,6,"TwoPatterns"
"Moments 1,2,3,4",4,0.25875,6,"TwoPatterns"
"catch22",24,0.80325,6,"TwoPatterns"
"Moment 1",1,0.25875,7,"TwoPatterns"
"Moments 1,2",2,0.2485,7,"TwoPatterns"
"Moments 1,2,3",3,0.259,7,"TwoPatterns"
"Moments 1,2,3,4",4,0.2615,7,"TwoPatterns"
"catch22",24,0.80625,7,"TwoPatterns"
"Moment 1",1,0.25875,8,"TwoPatterns"
"Moments 1,2",2,0.25875,8,"TwoPatterns"
"Moments 1,2,3",3,0.26875,8,"TwoPatterns"
"Moments 1,2,3,4",4,0.272,8,"TwoPatterns"
"catch22",24,0.79925,8,"TwoPatterns"
"Moment 1",1,0.25875,9,"TwoPatterns"
"Moments 1,2",2,0.25875,9,"TwoPatterns"
"Moments 1,2,3",3,0.2715,9,"TwoPatterns"
"Moments 1,2,3,4",4,0.26375,9,"TwoPatterns"
"catch22",24,0.81775,9,"TwoPatterns"
"Moment 1",1,0.25875,10,"TwoPatterns"
"Moments 1,2",2,0.25875,10,"TwoPatterns"
"Moments 1,2,3",3,0.2665,10,"TwoPatterns"
"Moments 1,2,3,4",4,0.2685,10,"TwoPatterns"
"catch22",24,0.79975,10,"TwoPatterns"
"Moment 1",1,0.25875,11,"TwoPatterns"
"Moments 1,2",2,0.25875,11,"TwoPatterns"
"Moments 1,2,3",3,0.2715,11,"TwoPatterns"
"Moments 1,2,3,4",4,0.2775,11,"TwoPatterns"
"catch22",24,0.80425,11,"TwoPatterns"
"Moment 1",1,0.25875,12,"TwoPatterns"
"Moments 1,2",2,0.25875,12,"TwoPatterns"
"Moments 1,2,3",3,0.25875,12,"TwoPatterns"
"Moments 1,2,3,4",4,0.26425,12,"TwoPatterns"
"catch22",24,0.80925,12,"TwoPatterns"
"Moment 1",1,0.255,13,"TwoPatterns"
"Moments 1,2",2,0.259,13,"TwoPatterns"
"Moments 1,2,3",3,0.26275,13,"TwoPatterns"
"Moments 1,2,3,4",4,0.25025,13,"TwoPatterns"
"catch22",24,0.808,13,"TwoPatterns"
"Moment 1",1,0.25875,14,"TwoPatterns"
"Moments 1,2",2,0.25875,14,"TwoPatterns"
"Moments 1,2,3",3,0.25875,14,"TwoPatterns"
"Moments 1,2,3,4",4,0.25925,14,"TwoPatterns"
"catch22",24,0.80225,14,"TwoPatterns"
"Moment 1",1,0.25875,15,"TwoPatterns"
"Moments 1,2",2,0.25875,15,"TwoPatterns"
"Moments 1,2,3",3,0.25875,15,"TwoPatterns"
"Moments 1,2,3,4",4,0.25875,15,"TwoPatterns"
"catch22",24,0.81325,15,"TwoPatterns"
"Moment 1",1,0.25875,16,"TwoPatterns"
"Moments 1,2",2,0.25,16,"TwoPatterns"
"Moments 1,2,3",3,0.25775,16,"TwoPatterns"
"Moments 1,2,3,4",4,0.2625,16,"TwoPatterns"
"catch22",24,0.80575,16,"TwoPatterns"
"Moment 1",1,0.25875,17,"TwoPatterns"
"Moments 1,2",2,0.25875,17,"TwoPatterns"
"Moments 1,2,3",3,0.259,17,"TwoPatterns"
"Moments 1,2,3,4",4,0.254,17,"TwoPatterns"
"catch22",24,0.802,17,"TwoPatterns"
