"feature_set","num_features","accuracy","resample","problem"
"Moment 1",1,0.19,1,"Trace"
"Moments 1,2",2,0.19,1,"Trace"
"Moments 1,2,3",3,0.4,1,"Trace"
"Moments 1,2,3,4",4,0.42,1,"Trace"
"catch22",23,1,1,"Trace"
"Moment 1",1,0.19,2,"Trace"
"Moments 1,2",2,0.19,2,"Trace"
"Moments 1,2,3",3,0.42,2,"Trace"
"Moments 1,2,3,4",4,0.43,2,"Trace"
"catch22",23,1,2,"Trace"
"Moment 1",1,0.11,3,"Trace"
"Moments 1,2",2,0.17,3,"Trace"
"Moments 1,2,3",3,0.47,3,"Trace"
"Moments 1,2,3,4",4,0.47,3,"Trace"
"catch22",23,1,3,"Trace"
"Moment 1",1,0.19,4,"Trace"
"Moments 1,2",2,0.26,4,"Trace"
"Moments 1,2,3",3,0.46,4,"Trace"
"Moments 1,2,3,4",4,0.48,4,"Trace"
"catch22",23,1,4,"Trace"
"Moment 1",1,0.19,5,"Trace"
"Moments 1,2",2,0.21,5,"Trace"
"Moments 1,2,3",3,0.41,5,"Trace"
"Moments 1,2,3,4",4,0.5,5,"Trace"
"catch22",23,1,5,"Trace"
"Moment 1",1,0.19,6,"Trace"
"Moments 1,2",2,0.19,6,"Trace"
"Moments 1,2,3",3,0.41,6,"Trace"
"Moments 1,2,3,4",4,0.41,6,"Trace"
"catch22",23,1,6,"Trace"
"Moment 1",1,0.19,7,"Trace"
"Moments 1,2",2,0.2,7,"Trace"
"Moments 1,2,3",3,0.4,7,"Trace"
"Moments 1,2,3,4",4,0.42,7,"Trace"
"catch22",23,1,7,"Trace"
"Moment 1",1,0.19,8,"Trace"
"Moments 1,2",2,0.19,8,"Trace"
"Moments 1,2,3",3,0.42,8,"Trace"
"Moments 1,2,3,4",4,0.43,8,"Trace"
"catch22",23,1,8,"Trace"
"Moment 1",1,0.19,9,"Trace"
"Moments 1,2",2,0.19,9,"Trace"
"Moments 1,2,3",3,0.4,9,"Trace"
"Moments 1,2,3,4",4,0.43,9,"Trace"
"catch22",23,1,9,"Trace"
"Moment 1",1,0.19,10,"Trace"
"Moments 1,2",2,0.2,10,"Trace"
"Moments 1,2,3",3,0.44,10,"Trace"
"Moments 1,2,3,4",4,0.45,10,"Trace"
"catch22",23,1,10,"Trace"
"Moment 1",1,0.19,11,"Trace"
"Moments 1,2",2,0.19,11,"Trace"
"Moments 1,2,3",3,0.41,11,"Trace"
"Moments 1,2,3,4",4,0.42,11,"Trace"
"catch22",23,1,11,"Trace"
"Moment 1",1,0.19,12,"Trace"
"Moments 1,2",2,0.24,12,"Trace"
"Moments 1,2,3",3,0.47,12,"Trace"
"Moments 1,2,3,4",4,0.49,12,"Trace"
"catch22",23,1,12,"Trace"
"Moment 1",1,0.19,13,"Trace"
"Moments 1,2",2,0.19,13,"Trace"
"Moments 1,2,3",3,0.47,13,"Trace"
"Moments 1,2,3,4",4,0.61,13,"Trace"
"catch22",23,1,13,"Trace"
"Moment 1",1,0.19,14,"Trace"
"Moments 1,2",2,0.19,14,"Trace"
"Moments 1,2,3",3,0.42,14,"Trace"
"Moments 1,2,3,4",4,0.52,14,"Trace"
"catch22",23,1,14,"Trace"
"Moment 1",1,0.19,15,"Trace"
"Moments 1,2",2,0.22,15,"Trace"
"Moments 1,2,3",3,0.41,15,"Trace"
"Moments 1,2,3,4",4,0.43,15,"Trace"
"catch22",23,1,15,"Trace"
"Moment 1",1,0.19,16,"Trace"
"Moments 1,2",2,0.24,16,"Trace"
"Moments 1,2,3",3,0.42,16,"Trace"
"Moments 1,2,3,4",4,0.43,16,"Trace"
"catch22",23,1,16,"Trace"
"Moment 1",1,0.19,17,"Trace"
"Moments 1,2",2,0.19,17,"Trace"
"Moments 1,2,3",3,0.44,17,"Trace"
"Moments 1,2,3,4",4,0.45,17,"Trace"
"catch22",23,1,17,"Trace"
"Moment 1",1,0.18,18,"Trace"
"Moments 1,2",2,0.2,18,"Trace"
"Moments 1,2,3",3,0.45,18,"Trace"
"Moments 1,2,3,4",4,0.59,18,"Trace"
"catch22",23,1,18,"Trace"
"Moment 1",1,0.19,19,"Trace"
"Moments 1,2",2,0.2,19,"Trace"
"Moments 1,2,3",3,0.41,19,"Trace"
"Moments 1,2,3,4",4,0.43,19,"Trace"
"catch22",23,1,19,"Trace"
"Moment 1",1,0.19,20,"Trace"
"Moments 1,2",2,0.19,20,"Trace"
"Moments 1,2,3",3,0.41,20,"Trace"
"Moments 1,2,3,4",4,0.43,20,"Trace"
"catch22",23,1,20,"Trace"
"Moment 1",1,0.19,21,"Trace"
"Moments 1,2",2,0.2,21,"Trace"
"Moments 1,2,3",3,0.41,21,"Trace"
"Moments 1,2,3,4",4,0.43,21,"Trace"
"catch22",23,1,21,"Trace"
"Moment 1",1,0.19,22,"Trace"
"Moments 1,2",2,0.24,22,"Trace"
"Moments 1,2,3",3,0.41,22,"Trace"
"Moments 1,2,3,4",4,0.44,22,"Trace"
"catch22",23,1,22,"Trace"
"Moment 1",1,0.19,23,"Trace"
